0.522,0.609,0.571,0.421,0.364,0.522,0.7,0.636,0.696,0.4,0.526,0.5,0.522,0.6,0.667,0.421,0.211,0.267,0.636,0.308,0.545,0.6,0.267,0.6,0.4,0.688,0.556,0.444,0.235,0.462,0.444,0.5,0.833,0.476,0.5,0.857,0.757,0.897,0.64,0.615,0.857,0.6,0.593,0.562,0.765,0.615,0.5,0.4,0.519,0.417,0.435,0.455,0.56,0.444,0.526,0.556,0.6,0.444,0.588,0.71,0.421
0.6,0.606,0.636,0.5,0.552,0.571,0.7,0.815,0.696,0.593,0.696,0.64,0.667,0.667,0.774,0.571,0.56,0.72,0.6,0.8,0.848,0.815,0.786,0.75,0.692,0.688,0.667,0.703,0.69,0.593,0.769,0.737,0.872,0.743,0.828,0.857,0.914,0.897,0.667,0.759,0.848,0.733,0.857,0.562,0.765,0.788,0.72,0.625,0.743,0.625,0.435,0.769,0.733,0.733,0.743,0.8,0.667,0.688,0.833,0.778,0.606
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286
0.667,0.667,0.545,0.5,0.4,0.545,0.429,0.182,0.308,0.5,0.667,0.5,0.286,0.769,0.6,0.545,0.824,0.833,0.8,0.857,0.8,0.667,0.667,0.625,0.667,0.6,0.25,0.667,0.857,0.8,0.75,0.6,0.8,0.857,0.75,0.875,0.727,0.727,0.8,0.8,0.923,0.714,0.909,0.727,0.667,0.545,0.6,0.727,0.769,0.727,0.667,0.857,0.667,0.667,0.889,1.0,0.833,0.8,0.8,0.8,0.769
0.5,0.5,0.4,0.286,0.222,0.545,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.571,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.4,0.364,0.286,0.286,0.25,0.286,0.286,0.667,0.333,0.4,0.667,0.5,0.727,0.0,0.25,0.25
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.222,0.364,0.222,0.286,0.25,0.286,0.286,0.667,0.333
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286,0.25,0.286,0.286,0.667
0.5,0.5,0.4,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.6,0.545,0.286,0.571,0.571,0.857,0.8,0.625,0.462,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.6,0.25,0.857,0.286,0.286,0.5,0.667,0.8,0.667,0.923,0.714,0.909,0.6,0.667,0.364,0.6,0.727,0.769,0.727,0.286,0.667,0.333,0.4,0.667,0.8,0.727,0.8,0.545,0.8,0.545
0.75,0.667,0.5,0.667,0.8,0.727,0.857,0.571,0.75,0.4,0.444,0.8,0.571,0.889,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.667,0.5,0.667,0.8,0.727,0.857,0.4,0.75,0.4,0.444,0.8,0.571,0.889,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.889,0.833,0.833,0.833,0.8,0.727,0.857,0.4,0.75,0.4,0.444,0.8,0.571,0.889,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.643,0.606,0.636,0.64,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.667,0.839,0.815,0.786,0.75,0.667,0.688,0.667,0.643,0.667,0.741,0.769,0.552,0.872,0.71,0.839,0.8,0.757,0.897,0.643,0.615,0.848,0.6,0.812,0.562,0.765,0.788,0.714,0.625,0.6,0.625,0.435,0.769,0.667,0.733,0.743,0.8,0.81,0.81,0.833,0.8,0.595
0.643,0.606,0.636,0.5,0.6,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.8,0.741,0.815,0.786,0.75,0.692,0.688,0.769,0.703,0.759,0.741,0.769,0.737,0.872,0.743,0.828,0.857,0.914,0.897,0.643,0.759,0.848,0.733,0.933,0.562,0.765,0.788,0.788,0.625,0.743,0.625,0.621,0.769,0.878,0.733,0.743,0.8,0.667,0.688,0.833,0.6,0.581
0.667,0.606,0.636,0.64,0.6,0.812,0.8,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.571,0.56,0.72,0.786,0.846,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.8,0.811,0.872,0.743,0.828,0.857,0.923,0.897,0.824,0.8,0.857,0.857,0.933,0.851,0.87,0.865,0.914,0.842,0.85,0.756,0.727,0.842,0.878,0.914,0.867,0.87,0.833,0.81,0.828,0.955,0.595
0.6,0.606,0.636,0.5,0.643,0.667,0.7,0.815,0.696,0.593,0.696,0.64,0.667,0.636,0.667,0.636,0.56,0.571,0.6,0.846,0.848,0.815,0.786,0.75,0.692,0.875,0.769,0.703,0.581,0.741,0.778,0.737,0.872,0.743,0.828,0.857,0.923,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.9,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.667,0.688,0.833,0.778,0.606
0.522,0.609,0.571,0.5,0.364,0.571,0.7,0.636,0.696,0.4,0.421,0.5,0.476,0.632,0.667,0.471,0.381,0.571,0.636,0.667,0.526,0.741,0.69,0.6,0.583,0.688,0.615,0.444,0.75,0.462,0.636,0.5,0.872,0.71,0.815,0.8,0.686,0.897,0.571,0.615,0.692,0.6,0.593,0.455,0.703,0.615,0.5,0.706,0.519,0.417,0.435,0.71,0.455,0.733,0.743,0.545,0.667,0.688,0.833,0.71,0.606
0.6,0.606,0.636,0.64,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.8,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.667,0.615,0.812,0.6,0.812,0.562,0.703,0.64,0.72,0.706,0.6,0.625,0.737,0.769,0.878,0.774,0.743,0.8,0.667,0.688,0.833,0.6,0.606
0.667,0.606,0.636,0.64,0.667,0.812,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.6,0.667,0.741,0.741,0.69,0.75,0.692,0.875,0.769,0.703,0.759,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.824,0.8,0.857,0.833,0.933,0.562,0.765,0.788,0.788,0.842,0.743,0.756,0.621,0.769,0.878,0.733,0.743,0.87,0.783,0.81,0.833,0.878,0.595
0.522,0.609,0.571,0.5,0.476,0.571,0.7,0.526,0.696,0.476,0.526,0.64,0.522,0.632,0.667,0.471,0.211,0.571,0.636,0.667,0.526,0.6,0.267,0.6,0.4,0.471,0.267,0.25,0.235,0.333,0.353,0.5,0.6,0.476,0.5,0.4,0.421,0.571,0.545,0.615,0.583,0.5,0.545,0.455,0.435,0.316,0.5,0.4,0.348,0.417,0.435,0.455,0.455,0.444,0.526,0.556,0.526,0.444,0.588,0.522,0.421
0.643,0.606,0.636,0.5,0.552,0.667,0.7,0.815,0.696,0.64,0.783,0.64,0.72,0.714,0.774,0.741,0.733,0.72,0.786,0.8,0.741,0.815,0.786,0.6,0.692,0.688,0.667,0.643,0.667,0.593,0.769,0.621,0.872,0.743,0.815,0.8,0.757,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.788,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.87,0.81,0.81,0.833,0.8,0.595
0.522,0.609,0.353,0.421,0.364,0.522,0.7,0.636,0.696,0.4,0.421,0.5,0.476,0.6,0.667,0.421,0.118,0.267,0.636,0.308,0.375,0.571,0.25,0.267,0.235,0.267,0.267,0.133,0.25,0.118,0.235,0.5,0.6,0.476,0.5,0.4,0.421,0.571,0.545,0.56,0.583,0.5,0.545,0.455,0.435,0.316,0.5,0.316,0.348,0.444,0.364,0.273,0.222,0.25,0.25,0.444,0.526,0.421,0.588,0.316,0.421
0.6,0.606,0.571,0.5,0.643,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.526,0.667,0.667,0.741,0.56,0.72,0.6,0.667,0.741,0.6,0.64,0.6,0.583,0.6,0.556,0.703,0.667,0.593,0.769,0.621,0.872,0.743,0.815,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.872,0.9,0.842,0.85,0.756,0.737,0.842,0.878,0.914,0.867,0.87,0.833,0.81,0.828,0.955,0.595
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286,0.25,0.286,0.286,0.667,0.333
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286
0.5,0.5,0.545,0.286,0.4,0.545,0.429,0.182,0.533,0.5,0.667,0.5,0.286,0.769,0.6,0.545,0.824,0.571,0.571,0.667,0.8,0.625,0.462,0.462,0.667,0.444,0.25,0.6,0.4,0.8,0.5,0.6,0.714,0.857,0.286,0.286,0.727,0.286,0.8,0.667,0.923,0.714,0.909,0.6,0.667,0.545,0.286,0.727,0.769,0.727,0.286,0.667,0.667,0.4,0.8,0.5,0.727,0.0,0.25,0.714,0.25
0.222,0.5,0.545,0.286,0.222,0.545,0.429,0.182,0.533,0.5,0.667,0.5,0.286,0.769,0.6,0.545,0.824,0.833,0.571,0.857,0.8,0.625,0.462,0.462,0.667,0.6,0.25,0.6,0.857,0.8,0.75,0.6,0.8,0.857,0.75,0.875,0.727,0.667,0.8,0.667,0.923,0.714,0.909,0.727,0.667,0.545,0.6,0.727,0.769,0.727,0.667,0.857,0.333,0.667,0.8,0.8,0.833,0.833,0.8,0.8,0.545
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.4,0.364,0.222,0.286
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.4,0.364,0.222,0.286,0.25,0.286,0.286,0.667,0.333,0.4
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286,0.25,0.286
0.5,0.5,0.4,0.286,0.222,0.4,0.429,0.182,0.308,0.5,0.667,0.5,0.6,0.769,0.6,0.545,0.824,0.571,0.571,0.857,0.8,0.625,0.462,0.462,0.667,0.6,0.25,0.6,0.75,0.8,0.5,0.6,0.714,0.857,0.667,0.286,0.727,0.727,0.8,0.667,0.923,0.714,0.909,0.6,0.667,0.545,0.6,0.727,0.769,0.727,0.286,0.667,0.333,0.667,0.889,0.8,0.833,0.833,0.545,0.8,0.545
0.75,0.667,0.833,0.667,0.8,0.727,0.857,0.4,0.75,0.4,0.444,0.8,0.571,0.889,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,1.0
0.889,0.667,0.833,0.444,0.8,0.727,0.857,0.4,0.75,0.4,0.444,0.8,0.571,0.889,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.923,0.833,0.833,0.833,0.75,0.727,0.857,0.889,0.909,0.444,0.444,0.8,0.571,0.889,0.4,0.5,0.5,0.667,1.0,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,1.0,1.0,1.0
0.889,0.833,0.833,0.667,0.8,0.727,0.857,0.4,0.571,0.333,0.444,0.667,0.333,0.5,0.4,0.333,0.333,0.4,0.8,0.4,1.0,0.667,0.667,0.0,0.5,0.667,0.667,1.0,0.667,0.5,0.5,0.667,0.667,0.5,0.667,0.667,0.5,0.0,0.667,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.667
0.643,0.606,0.636,0.64,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.636,0.667,0.571,0.522,0.72,0.6,0.8,0.741,0.741,0.786,0.6,0.692,0.688,0.615,0.643,0.75,0.741,0.769,0.552,0.833,0.743,0.839,0.733,0.757,0.897,0.64,0.615,0.812,0.6,0.812,0.625,0.645,0.615,0.5,0.706,0.6,0.625,0.435,0.769,0.667,0.733,0.743,0.8,0.667,0.688,0.833,0.778,0.606
0.774,0.727,0.774,0.64,0.647,0.812,0.8,0.815,0.788,0.727,0.867,0.696,0.72,0.714,0.774,0.812,0.71,0.867,0.828,0.846,0.882,0.815,0.919,0.905,0.812,0.875,0.812,0.703,0.833,0.741,0.8,0.737,0.872,0.743,0.828,0.857,0.923,0.897,0.824,0.8,0.857,0.833,0.933,0.851,0.857,0.842,0.914,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.87,0.783,0.81,0.833,0.955,0.595
0.6,0.606,0.636,0.5,0.552,0.667,0.7,0.815,0.696,0.476,0.696,0.64,0.72,0.667,0.667,0.571,0.56,0.571,0.786,0.667,0.741,0.6,0.64,0.6,0.421,0.6,0.556,0.444,0.235,0.593,0.444,0.5,0.833,0.476,0.828,0.727,0.72,0.897,0.75,0.759,0.848,0.733,0.812,0.562,0.765,0.788,0.9,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.783,0.81,0.833,0.8,0.595
0.522,0.609,0.571,0.5,0.364,0.571,0.7,0.526,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.571,0.667,0.72,0.6,0.667,0.848,0.741,0.786,0.75,0.667,0.875,0.769,0.703,0.759,0.741,0.769,0.71,0.872,0.743,0.839,0.857,0.914,0.897,0.75,0.759,0.857,0.733,0.812,0.774,0.765,0.788,0.788,0.625,0.85,0.625,0.737,0.769,0.733,0.733,0.743,0.8,0.81,0.688,0.833,0.71,0.615
0.643,0.606,0.636,0.5,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.632,0.774,0.571,0.522,0.72,0.6,0.667,0.741,0.6,0.64,0.6,0.421,0.6,0.556,0.444,0.235,0.64,0.444,0.5,0.833,0.476,0.815,0.4,0.686,0.632,0.545,0.615,0.692,0.6,0.593,0.455,0.583,0.455,0.72,0.4,0.6,0.417,0.435,0.455,0.56,0.444,0.526,0.71,0.6,0.688,0.833,0.71,0.615
0.6,0.606,0.636,0.5,0.552,0.667,0.7,0.815,0.696,0.593,0.696,0.64,0.72,0.667,0.774,0.571,0.56,0.72,0.6,0.846,0.839,0.815,0.786,0.75,0.667,0.875,0.769,0.703,0.759,0.741,0.769,0.667,0.872,0.743,0.828,0.857,0.914,0.897,0.643,0.759,0.848,0.833,0.857,0.562,0.765,0.788,0.788,0.625,0.743,0.625,0.621,0.769,0.733,0.733,0.743,0.87,0.783,0.81,0.833,0.955,0.595
0.6,0.606,0.571,0.64,0.552,0.812,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.714,0.774,0.741,0.71,0.72,0.828,0.846,0.882,0.815,0.919,0.905,0.812,0.875,0.769,0.703,0.581,0.741,0.769,0.621,0.872,0.743,0.774,0.857,0.914,0.897,0.667,0.759,0.848,0.833,0.895,0.562,0.765,0.788,0.72,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.783,0.81,0.833
0.522,0.609,0.571,0.5,0.364,0.571,0.7,0.526,0.696,0.476,0.526,0.571,0.526,0.632,0.667,0.471,0.211,0.571,0.636,0.667,0.5,0.6,0.375,0.6,0.583,0.688,0.609,0.444,0.667,0.462,0.636,0.552,0.872,0.71,0.815,0.8,0.686,0.897,0.571,0.615,0.812,0.6,0.593,0.562,0.583,0.615,0.72,0.4,0.519,0.625,0.435,0.455,0.733,0.733,0.743,0.545,0.667,0.688,0.833,0.71,0.615
0.522,0.609,0.571,0.5,0.643,0.571,0.7,0.815,0.696,0.593,0.696,0.609,0.526,0.667,0.667,0.571,0.56,0.72,0.6,0.667,0.526,0.6,0.471,0.6,0.4,0.6,0.556,0.444,0.545,0.462,0.636,0.5,0.833,0.476,0.5,0.667,0.421,0.7,0.571,0.615,0.692,0.833,0.593,0.562,0.765,0.788,0.72,0.625,0.6,0.625,0.435,0.769,0.733,0.733,0.743,0.8,0.667,0.688,0.833,0.6,0.606
0.6,0.606,0.636,0.5,0.552,0.667,0.8,0.815,0.696,0.64,0.783,0.696,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.8,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.759,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.851,0.857,0.842,0.914,0.842,0.85,0.625,0.737,0.769,0.878,0.759,0.743,0.8,0.667,0.688,0.833,0.6,0.606
0.621,0.606,0.571,0.5,0.643,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.636,0.774,0.571,0.667,0.571,0.6,0.667,0.741,0.6,0.69,0.6,0.692,0.688,0.556,0.444,0.235,0.462,0.636,0.5,0.872,0.71,0.5,0.8,0.421,0.897,0.545,0.615,0.857,0.733,0.895,0.562,0.765,0.788,0.72,0.706,0.743,0.625,0.435,0.769,0.667,0.733,0.743,0.8,0.667,0.688,0.828,0.8,0.595
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286,0.25,0.286,0.286,0.667
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286
0.667,0.5,0.4,0.5,0.222,0.4,0.333,0.182,0.308,0.308,0.667,0.5,0.286,0.769,0.6,0.545,0.824,0.571,0.8,0.857,0.8,0.625,0.667,0.462,0.667,0.6,0.25,0.6,0.857,0.8,0.75,0.769,0.8,0.857,0.889,0.875,0.857,0.727,0.8,0.8,0.923,0.714,0.909,0.727,0.667,0.545,0.769,0.727,0.769,0.727,0.667,0.857,0.667,0.667,0.8,1.0,0.833,0.8,0.8,0.8,0.769
0.222,0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.333,0.333,0.5,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.333,0.286,0.222,0.364,0.222,0.286
